SEQ_CONJ;NIVEL_ALT;SEQ_ARTICULO;DESCRIPCION;VERIFICADO
364371;0;237413;CAMISA S/P 70BA25A.C-2800;s
364372;0;237414;TIRANTE S/P 70DA25B.C-2800;s
364373;0;237415;TIRANTE S/P 70DA25B.C-2800;s
364374;0;237417;CIL 70160A0200P594;s
364375;0;237418;VASTAGO S/P 40.594/01;s
364376;0;237422;CALDERIN S/P A12E11P664 2500 LTS.;s
364377;0;237421;PANEL REF. A11D11P286;s
364378;0;237411;PANEL REF. A11D11P295;s
364379;0;237439;CIL 20125A0200P600;s
364380;0;237443;PANEL REF. A11D11P296;s
364381;0;210713;ZUNCHO S/P B30AE20;s
364382;0;237458;CIL A80D032A0070;s
364383;0;237459;CAMISA S/P 80BA03A0070;s
364384;0;237460;VASTAGO S/P 80CA03B.C-70;s
364385;0;237461;TIRANTE S/P 80DA03A.C-070;s
364386;0;237450;CIL 40LS125A0200;s
364387;0;237470;VASTAGO INOX. S/P 40.28.10.C-200;s
364388;0;237473;CIL MS125A0540;s
364389;0;237474;VASTAGO S/P 28.10.C-540;s
364390;0;237475;PANEL A11C11P277;s
364391;0;233739;CIL A81D032A0100;s
364392;0;237476;CAMISA S/P 81BA03B.C-100;s
364393;0;233740;CIL A81D032A0200;s
364394;0;237478;CAMISA S/P 81BA03B.C-200;s
364395;0;237487;CIL AF70C200A0250;s
364396;0;210838;VASTAGO FUELLE S/P F70CA20B.C-250;s
364397;0;237075;CIL 04MS080A1300;s
364398;0;237416;CIL AP70C100A0930;s
364399;0;237515;CAMISA S/P P70BA100A.C-930;s
364400;0;237516;VASTAGO S/P 70CA10B.C-930;s
364401;0;237517;TIRANTE S/P 70DA10A.C-930;s
364402;0;227869;SUPLEMENTO S/P 20.304/12/01;s
364403;0;227870;SUPLEMENTO S/P 20.304/13/01;s
364404;0;194971;REGULADOR S/P 20.304/15;s
364405;0;237579;CIL A40C063A0250;s
364406;0;227872;HORQUILLA VASTAGO S/P 20.304/17/01;s
364407;0;237580;CAMISA S/P 40BA06A.C-250;s
364408;0;237581;VASTAGO S/P 40CA06A.C-250;s
364409;0;237582;TIRANTE S/P 40DA06A C-0250;s
364410;0;237596;TIRANTE S/P 70DA16B.LOG-46;s
364411;0;237597;TIRANTE S/P 70DA16B.LOG-265;s
364412;0;237598;TIRANTE S/P 70DA12A.C-290;s
364413;0;237599;CIL A70C125A0290M;s
364414;0;237601;CIL 30250A0200P603;s
364415;0;237602;VASTAGO S/P 40.603/01;s
364416;0;237540;PANEL REF. A11E11P324;s
364417;0;237545;PANEL REF. A11E11P330;s
364418;0;237546;PANEL REF. A11E11P331;s
364419;0;237547;PANEL REF. A11E11P332;n
364420;0;237611;TAPA GUIA S/P 40.603/02;s
364421;0;237614;TAPA TRASERA S/P 40.603/03;s
364422;0;210416;TIRANTE S/P 30DA25A.C-200;s
364423;0;194571;TUERCA RETENCION S/P 30FM25A;s
364424;0;237615;ARTICULACION HEMBRA S/P 40.603/04;s
364425;0;237506;SOP. FIJAC. ARTIC. CETOP (B70AN10);s
364426;0;237542;PANEL REF. A11E11P327;s
364427;0;237541;PANEL REF. A11E11P326;s
364428;0;237623;RACORERIA PANEL A11C11P277;n
364429;0;237523;PANEL REF. A11E11P307;n
364430;0;237524;PANEL REF. A11E11P308;n
364431;0;237525;PANEL REF. A11E11P309;n
364432;0;237526;PANEL REF. A11E11P310;n
364433;0;237527;PANEL REF. A11E11P311;n
364434;0;237628;TIRANTE S/P 29.10.LOG-307;s
364435;0;237528;PANEL REF. A11E11P312;n
364436;0;237627;TIRANTE S/P 29.10.LOG-194;s
364437;0;237529;PANEL REF. A11E11P313;n
364438;0;237534;PANEL REF. A11E11P318;n
364439;0;237530;PANEL REF. A11E11P314;s
364440;0;237531;PANEL REF. A11E11P315;s
364441;0;237532;PANEL REF. A11E11P316;s
364442;0;237574;CAMISA S/P 70BA20A.C-79;s
364443;0;237533;PANEL REF. A11E11P317;s
364444;0;237575;CAMISA S/P 70BA20A.C-146;s
364445;0;237535;PANEL REF. A11E11P319;s
364446;0;237536;PANEL REF. A11E11P325;s
364447;0;237537;PANEL REF. A11E11P321;s
364448;0;237538;PANEL REF. A11E11P322;s
364449;0;237543;PANEL REF. A11E11P328;s
364450;0;237637;MATERIAL SUELTO DEL PANEL A11E11P328;s
364451;0;237638;MATERIAL SUELTO DEL PANEL A11E11P326;s
364452;0;237640;LOOSE MATERIALS PANEL REF. A11E11P330;s
364453;0;237633;RACORERIA PANEL A11D11P286;n
364454;0;237641;LOOSE MATERIALS PANEL REF. A11E11P331;s
364455;0;237642;LOOSE MATERIALS PANEL REF. A11E11P332;s
364456;0;237643;COMPRESOR C/SECADOR A15E11P264;s
364457;0;222262;CIL A70C200A0200M;s
364458;0;237660;TIRANTE S/P 70DA16B.LOG-292;s
364459;0;237661;TIRANTE S/P 70DA16B.LOG-644;s
364460;0;237662;CIL 80MS050A0150;s
364461;0;236779;CIL 70125A0770P568;s
364462;0;237670;RACORERIA PANEL A11D11P296;s
364463;0;237689;VASTAGO S/P 40.568/01;s
364464;0;237695;CIL AA70C320A3350;s
364465;0;237696;CONJUNTO TAPA GUIA 80G70FA32C;s
364466;0;237697;CONJUNTO CABEZA DE PISTON 80G70FE32A;s
364467;0;237698;CONJUNTO TAPA TRASERA 80G70FB32C;s
364468;0;237699;CAMISA S/P 70BA32A.C-3350;s
364469;0;237700;VASTAGO S/P 70CA32B.C-3350;s
364470;0;237702;TIRANTE S/P 70DA32B.C-3350;s
364471;0;194342;SOPORTE ZUNCHO S/P B70AF32;s
364472;0;237704;TIRANTE S/P 70DA32B.LOG-1765 (DELANTERO);s
364473;0;237705;TIRANTE S/P 70DA32B.LOG-1795 (TRASERO);s
364474;0;237722;CIL 41032A0200P573;s
364475;0;237723;CAMISA S/P 41BA03A.C-200;s
364476;0;237724;VASTAGO S/P 40CA03A.C-200;s
364477;0;237727;CIL 41032A0150P576;s
364478;0;237728;CAMISA S/P 41BA03A.C-150;s
364479;0;237729;VASTAGO S/P 40CA03A.C-150;s
364480;0;237730;CIL AF70C200A0200;s
364481;0;210837;VASTAGO FUELLE S/P F70CA20B.C-200;s
364482;0;195694;BULON S/P B70AK16;s
364483;0;237665;CAMISA S/P 70BA08A.C-81;s
364484;0;237686;CIL 20080AD0200P605;s
364485;0;237736;CIL ES080A0400P602;s
364486;0;237740;TIRANTE S/P 40.602/02;s
364500;0;237753;MATERIAL SUELTO A10E11P225;s
364501;0;237754;MATERIAL SUELTO A10E11P226;s
364502;0;237755;MATERIAL SUELTO A10E11P227;s
364503;0;237756;MATERIAL SUELTO A10E11P228;s
364504;0;232689;CIL 70125A0290P434;s
364505;0;237758;VASTAGO S/P F70CA12B.C-290;s
364506;0;237772;TIRANTE S/P 40.605/02 (DELANTERO);s
364507;0;237773;TIRANTE S/P 40.605/03 (TRASERO);s
364508;0;237776;CIL AA70C0200A1870;s
364509;0;237777;CAMISA S/P 70BA20A.C-1870;s
364510;0;237778;VASTAGO S/P 70CA20B C-1870;s
364511;0;237779;TIRANTE S/P 70DA16B.LOG-1036 (DELANTERO);s
364512;0;237780;TIRANTE S/P 70DA16B.LOG-970 (TRASERO);s
364513;0;237781;TIRANTE S/P 70DA16B.C-1870;s
364514;0;237774;SOPORTE ZUNCHO S/P 40.605/01;s
364515;0;237787;TIRANTE S/P 30DA16A.LOG-144;s
364516;0;237788;TIRANTE S/P 30DA16A.LOG-201 (TRASERO);s
364517;0;237789;CIL 20200A0140P613;s
364518;0;237790;VASTAGO S/P 40.613/01;s
364519;0;237796;CIL A41C063A0200;s
364520;0;237797;CAMISA S/P 41BA06A.C-200;s
364521;0;237798;VASTAGO S/P 40CA06A.C-200;s
364522;0;237454;CIL AA70C100A0100;s
364523;0;237455;CIL AA70C200A0250;s
364524;0;237817;PANEL REF. A11D11P289;s
364525;0;237818;PANEL REF. A11D11P290;s
364526;0;237819;PANEL REF. A11D11P291;n
364527;0;237820;PANEL REF. A11D11P292;s
364528;0;237821;PANEL REF. A11D11P293;n
364529;0;237822;PANEL REF. A11D11P294;n
364530;0;237457;CIL 70200A0200P601;s
364531;0;237825;VASTAGO S/P 40.601/01 (ISO Ø200);s
364532;0;237826;TAPA GUIA 40.601/02 (MODIF. 70FA20C);s
364533;0;237827;SOPORTE EXTREMO VASTAGO S/P 40.601/04;s
364543;0;237829;TIRANTE S/P 40.601/05 (DELANT./TRAS.);s
364544;0;237830;CIL AA40C080A0800;s
364545;0;237831;CAMISA S/P 40BA08A.C-800;s
364546;0;237832;VASTAGO S/P 40CA08A.C-800;s
364547;0;237833;TIRANTE S/P 70DA08A.LOG-136 (DELANTERO);s
364548;0;237834;TIRANTE S/P 70DA08A.LOG-759 (TRASERO);s
364549;0;237840;CIL 06LS100N0200M;s
364550;0;237850;CAMISA S/P PC70BA08A.C-130;s
364551;0;237666;CIL A40C063A0100;s
364552;0;237852;CAMISA S/P 40BA06A.C-100;s
364553;0;237854;VASTAGO S/P 40CA06A.C-100;s
364554;0;237855;TIRANTE S/P 40DA06A C-100;s
364555;0;237860;CIL AA80D080A0800;s
364556;0;237861;CAMISA S/P 80BA08A.C-800;s
364557;0;237862;TIRANTE S/P 80DA08A.C-800;s
364558;0;237864;TIRANTE S/P 80DA08A.LOG-136 (DELANTERO);s
364559;0;237865;TIRANTE S/P 80DA08A.LOG-759 (TRASERO);s
364560;0;237877;CIL 20160A0175P619;s
364561;0;237878;TIRANTE S/P 40.619/01 (DEL/TRA ROSCADO);s
364562;0;237879;CIL ES080A0400P602/01;s
364563;0;237880;CAMISA S/P 40BA08A.C-400;s
364564;0;237881;VASTAGO S/P 40.623/01;s
364565;0;237882;TIRANTE S/P 29.10 C-260;s
364566;0;222823;TIRANTE S/P 70DA16B.C-485;s
364567;0;237544;PANEL REF. A11E11P329;s
364568;0;237887;MATERIAL SUELTO DEL PANEL A11E11P329;n
364569;0;222308;CIL A70C250A0450M;s
364570;0;201173;TIRANTE S/P 70DA25B.C-450;s
364571;0;237892;CIL 40080A0430P614;s
364572;0;237893;CAMISA S/P 40BA08A.C-430;s
364573;0;237894;VASTAGO S/P 40CA08A.C-430;s
364574;0;237895;TIRANTE S/P 40.614/01;s
364575;0;237919;CILINDRO 70125A0415P621;s
364576;0;237920;VASTAGO S/P 40.621/01;s
364577;0;237924;CAMISA S/P 70BA10A.C-1042;s
364578;0;237925;VASTAGO S/P 40.624/01;s
364579;0;212313;TIRANTE S/P 20.367/11;s
364580;0;212317;HORQUILLA S/P 20.367/13;s
364581;0;237694;CAMISA AL 75X80 SECADOR D.80;s
364582;0;237693;TAPA SECADOR D.80;s
364583;0;237943;CIL AES20L95P330/02;s
364584;0;237945;TIRANTE S/P 20.330/09/01;s
364585;0;237957;PANEL REF. A11G11P379;s
364586;0;237958;PANEL REF. A11G11P380;s
364587;0;237959;PANEL REF. A11G11P381;s
364588;0;237961;CIL A70C160A0080M;s
364589;0;237962;CIL A70C160A0320M;s
364590;0;237973;CIL 70125A0490P627;s
364591;0;237974;CAMISA S/P 70BA12A.C-490;s
364592;0;237976;VASTAGO S/P F70CA12B.C-490;s
364593;0;237978;TIRANTE S/P 70DA12A.C-490;s
364594;0;237979;TIRANTE S/P 40DA06A.C-175;s
364595;0;237977;MONTAJE COMPRESOR REF. A15K11P265;n
364596;0;237981;CIL AA40C080A0225;s
364597;0;237982;CAMISA S/P 40BA08A.C-225;s
364598;0;237983;VASTAGO S/P 40CA08A.C-225;s
364599;0;237985;TIRANTE S/P 40DA08A.C-225;s
364600;0;237987;TIRANTE S/P 70DA08A.C-225;s
364601;0;237993;TIRANTE S/P 70DA16B.LOG-254 (DELANTERO);s
364602;0;237994;CIL 41063A0140P768/01;s
364603;0;237995;CAMISA S/P 41BA06A0140;s
364604;0;237996;VASTAGO S/P 30.738/01/01;s
364605;0;237998;CIL AF41C050A0400;s
364606;0;237999;CAMISA S/P 41BA05A.C-400;s
364607;0;238000;VASTAGO S/P F40CA05A.C-400;s
364608;0;238001;KIT 40050 MODIFICADO PARA FUELLE;s
364609;0;238018;RACORERIA PANEL A11G11P379;s
364610;0;238019;RACORERIA PANEL A11G11P380;s
364611;0;238029;CIL 41080A0200P046/02;s
364612;0;238030;CAMISA S/P 41BA08A.C-200;s
364613;0;238031;VASTAGO S/P 40.046/02/02;s
364614;0;238034;CIL MS200A1170;s
364615;0;238035;CAMISA S/P 27.20.C-1170;s
364616;0;238036;VASTAGO S/P 28.16.C-1170;s
364617;0;238038;TIRANTE S/P 29.16.C-1170;s
364618;0;238039;CILINDRO 70125A0250P628;s
364619;0;238040;VASTAGO S/P 40.628/01;s
364620;0;237975;CIL 70125A3480P632;s
364621;0;238041;VASTAGO S/P 40.632/01 (ISO Ø125);s
364622;0;238042;TIRANTE S/P 70DA12A.C-3480;s
364623;0;238044;CAMISA S/P P70BA12A.C-3480;s
364624;0;238049;TIRANTE S/P 29.16.C-440;s
364625;0;238051;TAPA SUPERIOR S/P 12-0686/01;n
364626;0;238050;CALDERIN A12J11P686 2 LTS.;n
364651;0;238060; M11C11P264 (AÑADIDO. PANEL A11C11P264);s
364652;0;238061;CIL 70160A0400P639;s
364653;0;238069;TIRANTE S/P 70DA16B.LOG-314 (DELANTERO);s
364654;0;238070;TIRANTE S/P 70DA16B.LOG-224 (TRASERO);s
364655;0;238027;CIL 70125A0320P635;s
364656;0;238073;TIRANTE S/P 40.635/01 (DELANT./TRAS.);s
364657;0;238083;CIL A40C080A0050;s
364658;0;238084;CAMISA S/P 41BA08A.C-50;s
364659;0;238085;VASTAGO S/P 40CA08A.C-50;s
364660;0;238053;CAMISA S/P 70BA25A0296;s
364661;0;238088;CIL A40C050A0100;s
364662;0;238089;CAMISA S/P 40BA05A.C-100;s
364663;0;238090;VASTAGO S/P 40CA05A.C-100;s
364664;0;238091;TIRANTE S/P 70DA16B.LOG-220;s
364665;0;238096;JUEGO DE JUNTAS KR32P464;s
364666;0;238099;VASTAGO S/P 40.629/01;s
364667;0;238101;AMARRE S/P 40.629/02;s
364668;0;238103;CONJUNTO VASTAGO-AMARRE S/P 40.629/00;s
364669;0;238104;CIL MS125A0335;s
364670;0;238105;TIRANTE S/P 29.12.C-335;s
364671;0;237876;CIL 70125A0450P621;s
364672;0;238106;TAPA GUIA 40.621/03 (MODIF. 70FA12C);s
364673;0;238107;SOPORTE EXTREMO VASTAGO S/P 40.621/04;s
364674;0;238092;CIL LS100A0060;s
364675;0;238112;CAMISA S/P 17.10.C-60;s
364680;0;238125;PANEL REF. A11J11P392;s
364681;0;238126;LOOSE MATERIALS PANEL REF. LM11J11P392;s
364700;0;238165;RACORERIA PANEL RC11J11P392;s
364720;0;238225;CIL A70C160A0310;s
364721;0;238226;CAMISA S/P 70BA16A.C-310;s
364722;0;238227;VASTAGO S/P 70CA16B.C-310;s
364723;0;238228;TIRANTE S/P 70DA16B.C-310;s
364740;0;238057;CIL 30200A0400P640;n
364741;0;238245;CAMISA ACERO S/P 40.640/01;s
364742;0;238246;VASTAGO S/P 40.640/02;s
364761;0;238247;CABEZA DE PISTON S/P 40.640/03;s
364780;0;238267;TAPA GUIA S/P 40.640/04;s
364781;0;238268;TAPA GUIA S/P 40.640/05;s
364800;0;238286;CASQUILLO AMORT. DELANT. S/P 40.640/06;s
364801;0;238288;CASQUILLO AMORT. TRAS. S/P 40.640/07;s
364820;0;238305;TIRANTE DELANTERO S/P 40.640/08;s
364821;0;238306;TIRANTE TRASERO S/P 40.640/12;s
364840;0;238309;SOPORTE FUELLE S/P 40.640/10;s
364860;0;238345;ZUNCHO S/P 40.640/11;s
364880;0;238365;TIRANTE S/P 70DA16B.LOG-83 (DELANTERO);s
364881;0;238366;TIRANTE S/P 70DA16B.LOG-553 (TRASERO);s
364900;0;210679;ESCUADRA S/P B30AB10;s
364920;0;238785;CIL. ES450N0170P645;s
364921;0;238805;CAMISA S/P 40.645/01;s
364940;0;238825;VASTAGO S/P 40.645/02;s
364941;0;238826;CABEZA DE PISTON S/P 40.645/03;s
364942;0;238827;TAPA GUIA S/P 40.645/05;s
364943;0;238828;TAPA TRASERA S/P 40.645/06;s
364960;0;238845;TIRANTE S/P 40.645/07;s
364980;0;238885;PORTAGUIA S/P 40.645/04;s
364981;0;238886;TUERCA VASTAGO S/P 40.645/08;s
364982;0;238889;HORQUILLA S/P 40.645/09;s
364983;0;238890;BULON S/P 40.645/10;s
364984;0;238891;BULON HORQUILLA S/P 40.645/11;s
365005;0;238892;CASQUILLO (MODIF. PAP7040P10 L=31 MM);s
365006;0;238893;CASQUILLO (MODIF. PAP7040P10 L=45 MM);s
365020;0;239025;CAMISA S/P 40BA10A.C-300;s
365021;0;239026;VASTAGO S/P 40CA10A.C-300;s
365022;0;239027;CIL A40C100A0300;s
365040;0;239045;CIL A40C100A0750;s
365041;0;239046;CAMISA S/P 40BA10A.C-750;s
365042;0;239047;VASTAGO S/P 40CA10A.C-750;s
365060;0;239065;TIRANTE S/P 70DA10A.LOG-428;s
365061;0;239066;CIL A40C125A0400;s
365080;0;239067;CAMISA S/P 40BA12A.C-400;s
365081;0;239068;VASTAGO S/P 40CA12A.C-400;s
365100;0;239165;JUEGO REPUESTOS KR250P707;s
365120;0;239185;JUEGO REP KR200P461;s
365140;0;227410;CAMISA S/P 70BA20A.C-324;s
365160;0;239365;CAMISA ACERO S/P 40.641/01;s
365161;0;238058;CIL 30250A0800P641;s
365180;0;239385;VASTAGO S/P 40.641/02;s
365181;0;239386;CABEZA DE PISTON S/P 40.641/03;s
365200;0;239445;CIL AU70C160A0400;s
365201;0;239446;CAMISA S/P P70BA16A.C-400;s
365202;0;239447;CIL MS250N0450;s
365203;0;239448;TIRANTE S/P 29.25.C-450;s
365220;0;239467;TAPA GUIA S/P 40.641/04;s
365221;0;239468;TAPA GUIA S/P 40.641/05;s
365222;0;239469;TIRANTE DELANTERO S/P 40.461/06;s
365223;0;239470;TIRANTE TRASERO S/P 40.641/07;s
365240;0;239471;ZUNCHO S/P 40.641/08;s
365260;0;239545;CIL A40C100A0200;s
365261;0;239546;CAMISA S/P 40BA10A.C-200;s
365262;0;239547;VASTAGO S/P 40CA10A.C-200;s
365280;0;239786;MONTAJE COMPRESOR REF. A15M11P267;s
365300;0;220599;TIRANTE S/P 69.08.C-250;s
365320;0;239845;CIL A40C080A1100;s
365321;0;239846;CAMISA S/P 40BA08A.C-1100;s
365322;0;239847;VASTAGO S/P 40CA08A.C-1100;s
365323;0;239848;TIRANTE S/P 70DA08A.C-1100;s
365340;0;239849;CIL A70C160A0282;s
365360;0;239865;CIL A40C100A0080;s
365361;0;239866;CAMISA S/P 40BA10A.C-80;s
365362;0;239867;VASTAGO S/P 40CA10A.C-80;s
365380;0;239905;CIL 4AK70C200A0800;s
365381;0;239906;VASTAGO RECT. INOX. S/P K70CA20B0800;s
365403;0;239925;VASTAGO TRAS. REC INO S/P 4K70CA20B0800;s
365420;0;239745;CAMISA S/P 10.526/01;s
365440;0;240006;CAMISA S/P 40BA08A.C-80;s
365441;0;240005;CIL AA40C080A0080;s
365442;0;240007;VASTAGO S/P 40CA08A.C-80;s
365460;0;240025;TIRANTE S/P 80DA08A.LOG-121;s
365480;0;240046;CAMISA S/P 40BA06A.C-1600;s
365481;0;240045;CIL A40C063A1600;s
365482;0;240047;VASTAGO S/P 40CA06A.C-1600;s
365500;0;240065;TAPA GUIA S/P 40.624/04;s
365501;0;240066;TAPA TRASERA S/P 40.624/05;s
365502;0;240067;TIRANTE S/P 40.624/06;s
365503;0;240068;HORQUILLA S/P 40.624/03;s
365504;0;240070;BULON S/P 40.624/02;s
365505;0;240071;BRIDA S/P 40.624/07;s
365506;0;237932;CILINDRO 30350A0550P624;s
365520;0;240085;TIRANTE S/P 40DA06A.C-1600;s
365540;0;240185;PANEL REF. A11A12P400;s
365560;0;222892;CABEZA PISTON 30.645/03;s
365561;0;240225;PANEL A11M11P398;s
365562;0;240270;MATERIALES DEL PANEL LM11M11P398;s
365580;0;190392;TORNILLO REG. S/P 56.16.23;s
365600;0;240405;ARANDELA RASCADOR S/P 40.645/14;s
365620;0;240565;JUEGO REP KR350P308;s
365640;0;240625;CIL A40C100A0345;s
365641;0;240626;CAMISA S/P 40BA10A.C-345;s
365642;0;240627;VASTAGO S/P 40CA10A.C-345;s
365643;0;240628;TIRANTE S/P 70DA10A.C-345;s
365660;0;240665;CIL 40125A0250P665;s
365661;0;240666;CAMISA S/P 40BA12A.C-250;s
365662;0;210830;VASTAGO FUELLE S/P F70CA12B.C-250;s
365673;0;240668;TAPA GUIA S/P (MODIF. KIT40125);s
365680;0;240685;PANEL NEUMATICO REF. A11B12P401;s
365681;0;240688;PANEL NEUMATICO REF. A11B12P402;s
365700;0;240725;CIL 40100A0250P666;s
365701;0;240726;CAMISA S/P 40BA10A.C-250;s
365705;0;240745;TAPA GUIA S/P 40.666/01 (MOD. KIT40100);s
365720;0;240806;MATERIALES DEL PANEL LM11B12P402;s
365721;0;240805;MATERIALES DEL PANEL LM11B12P401;s
365722;0;240785;RACORERIA PANEL A11M11P398 - RC11M11P398;s
365740;0;240825;CIL A40C050A0140;s
365741;0;240826;CAMISA S/P 40BA05A.C-140;s
365742;0;240827;VASTAGO S/P 40CA05A.C-140;s
365743;0;240828;TIRANTE S/P 70DA05A.C-140;s
365760;0;241005;CIL A40C100A0230;s
365761;0;241006;CAMISA S/P 40BA10A.C-230;s
365762;0;241007;VASTAGO S/P 40CA10A.C-230;s
365780;0;241025;VASTAGO FUELLE S/P F40CA10A.C-250;s
365800;0;241045;VASTAGO FUELLE S/P F40CA12A.C-250;s
365820;0;241085;CIL 40080A0350P465;s
365821;0;241086;CAMISA S/P 40BA08A.C-350;s
365822;0;241087;VASTAGO S/P 30.622/01/02;s
365864;0;241127;RACORES  REF. A15M11P267 (RC15M11P267);s
365880;0;241186;"REDUCCION 1""M-1/4""H REF.- 12-0689/02";s
365900;0;241206;BARRA PERFIL REF.- 12-0689/03;s
365920;0;241225;BARRA PERFIL REF.- 12-0689/04;s
365921;0;241226;BARRA PERFIL REF.- 12-0689/05;s
365922;0;241227;BARRA PERFIL REF.- 12-0689/06;s
365923;0;241205;ESTRUCTURA COMP+CALD A12B12P689;s
365940;0;189725;BULON S/P B25.12.20;s
365960;0;241485;CIL A40C063A1400;s
365961;0;241486;CAMISA S/P 40BA06A.C-1400;s
365962;0;241487;VASTAGO S/P 40CA06A.C-1400;s
365980;0;241488;TIRANTE S/P 40DA06A.C-1400;s
366000;0;222290;CIL A70C250A0600;s
366020;0;241765;CIL 4A70C200A0800M;s
366021;0;241766;VASTAGO S/P 470CA20B.C-800;s
366040;0;241825;CIL A40C100A0450;s
366041;0;241826;CAMISA S/P 40BA10A.C-450;s
366042;0;241827;VASTAGO S/P 40CA10A.C-450;s
366060;0;241405;CIL 20125A0152P128;s
